,x,y,z
782,136502.09425,1419331.7099499998,83.15825
783,136502.64935,1419331.81365,83.25585000000001
784,136503.20445,1419331.9142999998,83.26195
785,136503.75040000002,1419332.00885,83.19484999999999
786,136506.51979999998,1419332.5121,83.23755
787,136507.06575,1419332.6127499999,83.2589
788,136507.62085,1419332.71035,83.24974999999999
789,136510.38415,1419333.20445,83.06675
790,136510.9362,1419333.3051,83.07589999999999
791,136512.59235,1419333.6070500002,83.12775
792,136513.15355,1419333.7016,82.9844
793,136513.69645,1419333.7992,82.9722
794,136516.4628,1419334.2994,82.96
795,136517.00569999998,1419334.39395,82.90814999999999
796,136517.5608,1419334.4945999999,82.8807
797,136519.54025,1419335.0954500001,82.8807
798,136518.9821,1419334.9948,82.88374999999999
799,136518.427,1419334.89415,82.8502
800,136515.6698,1419334.40005,82.9173
801,136515.11165,1419334.3024499998,82.97525
802,136514.56875,1419334.20485,82.99965
803,136512.34835000001,1419333.81445,83.18265000000001
804,136511.79630000002,1419333.71075,83.10335
805,136509.59725,1419333.31425,83.0576
806,136509.0391,1419333.2136000001,83.07285
807,136508.484,1419333.11295,83.0942
808,136505.71764999998,1419332.6219,83.25585000000001
809,136505.16255,1419332.5243,83.26195
810,136504.6166,1419332.4236499998,83.25585000000001
811,136501.85940000002,1419331.92345,83.13995000000001
812,136501.30125,1419331.81975,83.07285
813,136499.64205,1419331.5178,82.9722
814,136499.0839,1419331.4201999998,83.04235
815,136496.3145,1419330.9383,83.4358
816,136495.7594,1419330.8346,83.37785
817,136495.21345,1419330.7339499998,83.27109999999999
818,136494.65835,1419330.6333,83.2528
819,136491.88895,1419330.1453,83.4175
820,136491.33385,1419330.0446499998,83.44800000000001
821,136490.78485,1419329.94705,83.40225
822,136486.35014999998,1419329.1357500001,83.0271
823,136485.80419999998,1419329.03815,83.03015
824,136485.24605,1419328.9375,83.0576
825,136482.48885,1419328.45865,83.37785
826,136481.92765,1419328.3610500002,83.42665000000001
827,136481.3756,1419328.2604,83.3809
828,136478.61229999998,1419327.7663,83.44800000000001
829,136478.0572,1419327.66565,83.36564999999999
830,136475.8551,1419327.2661000001,83.3077
831,136475.29695,1419327.1654500002,83.26805
832,136472.53975,1419326.6683,83.20705
833,136471.9877,1419326.5707,83.25585000000001
834,136468.6815,1419325.9820500002,83.27720000000001
835,136468.1203,1419325.87835,83.20400000000001
836,136467.5774,1419325.7716,83.02404999999999
837,136467.14735,1419325.9729,82.9417
838,136469.36775,1419326.3876999998,83.26195
839,136469.9137,1419326.4822500001,83.23145
840,136470.4688,1419326.58595,83.3016
841,136471.5668,1419326.7781,83.20095
842,136473.22295,1419327.077,83.21315
843,136473.7811,1419327.1776500002,83.2223
844,136474.33925000002,1419327.28135,83.2345
845,136477.10559999998,1419327.78765,83.43885
846,136477.6607,1419327.8852499998,83.41445
847,136479.8628,1419328.2848,83.42970000000001
848,136480.424,1419328.3823999998,83.39615
849,136482.6261,1419328.7758499999,83.2955
850,136483.1812,1419328.87345,83.21925
851,136483.7424,1419328.97105,83.1308
852,136484.28225,1419329.0655999999,83.07285
853,136487.0608,1419329.5627499998,83.03320000000001
854,136487.6037,1419329.6634,83.10945
855,136488.1649,1419329.7670999998,83.1674
856,136490.37005,1419330.1758,83.38700000000001
857,136492.5874,1419330.5723,83.39005
858,136493.14555,1419330.676,83.37480000000001
859,136493.6915,1419330.77055,83.33515
860,136496.46395,1419331.2738,83.40225
861,136497.0099,1419331.36835,83.35955
862,136497.56805,1419331.4629000002,83.16435
863,136498.12925,1419331.5605000001,83.08505000000001
864,136500.33745,1419331.9539499998,82.96
865,136500.89255000002,1419332.0607,83.03015
866,136503.10684999998,1419332.4694,83.26805
867,136503.64975,1419332.5639499999,83.19484999999999
868,136505.8671,1419332.9696,83.265
869,136506.4283,1419333.0702499999,83.2528
870,136506.9651,1419333.16785,83.2345
871,136507.52935,1419333.2685,83.21620000000001
872,136509.75280000002,1419333.66195,82.9783
873,136510.2957,1419333.7565,82.92035
874,136510.84775,1419333.8601999998,83.03015
875,136511.4059,1419333.9639,83.0576
876,136514.16005,1419334.4701999999,82.99355
877,136515.8162,1419334.76605,82.92644999999999
878,136516.37435,1419334.8667000001,82.92035
879,136516.91725,1419334.9642999999,82.91120000000001
880,136517.4754,1419335.06495,82.8624
881,136519.68665000002,1419335.4645,82.8685
882,136518.7808,1419335.6475,82.85324999999999
883,136518.2379,1419335.54685,82.84105
884,136514.9256,1419334.95515,82.9539
885,136513.2725,1419334.6593,82.9783
886,136512.70825,1419334.5586499998,83.02404999999999
887,136512.1562,1419334.46105,83.0393
888,136511.6072,1419334.36345,83.07589999999999
889,136508.84085,1419333.8601999998,83.00880000000001
890,136508.2949,1419333.76565,83.082
891,136507.7337,1419333.66805,83.17654999999999
892,136504.9704,1419333.1770000001,83.2833
893,136502.7561,1419332.77745,83.28939999999999
894,136502.21015,1419332.67375,83.17045
895,136499.45295,1419332.1674499998,82.98134999999999
896,136498.89175,1419332.06985,83.07285
897,136498.3336,1419331.97225,83.0881
898,136497.7846,1419331.87465,83.1552
899,136495.0091,1419331.38055,83.2284
900,136494.46315,1419331.2799,83.21925
901,136492.24275,1419330.8895,83.39005
902,136489.48249999998,1419330.39235,83.33515
903,136488.92130000002,1419330.2886499998,83.23755
904,136488.36620000002,1419330.18495,83.12775
905,136486.16105,1419329.7823500002,82.96305
906,136485.59985,1419329.6817,82.99965
907,136485.04475,1419329.5810500002,82.9966
908,136484.4988,1419329.48345,82.9722
909,136483.3825,1419329.28825,83.0881
910,136481.72635,1419328.9985,83.265
911,136481.18345,1419328.90395,83.29245
912,136479.52425000002,1419328.6111499998,83.39615
913,136478.96915000002,1419328.5105,83.39005
914,136478.411,1419328.4098500002,83.40225
915,136476.2089,1419328.0103,83.2589
916,136475.6538,1419327.90965,83.25585000000001
917,136475.0926,1419327.809,83.21925
918,136474.5558,1419327.7114000001,83.20705
919,136472.34149999998,1419327.31185,83.1918
920,136471.2435,1419327.1197,83.27415
921,136469.03530000002,1419326.7232000001,83.26195
922,136467.3761,1419326.4182,83.09724999999999
923,136466.272,1419326.2077499998,82.8136
924,136465.7169,1419326.1071,82.79835000000001
925,136465.17095,1419326.0095000002,82.77699999999999
926,136464.62195,1419325.91495,82.85324999999999
927,136463.09389999998,1419325.86615,83.06675
928,136463.6368,1419325.9667999998,83.07894999999999
929,136466.3757,1419326.4486999998,82.83800000000001
930,136466.93995,1419326.55545,82.97525
931,136467.50115,1419326.6652499998,83.1857
932,136468.0471,1419326.76895,83.2955
933,136470.81040000002,1419327.26305,83.20400000000001
934,136473.00944999998,1419327.6564999998,83.16435
935,136476.3248,1419328.25735,83.23755
936,136476.88295,1419328.3580000002,83.265
937,136477.4289,1419328.45865,83.32905
938,136480.20135,1419328.95885,83.31685
939,136480.7473,1419329.0533999999,83.27415
940,136481.8636,1419329.2486,83.10640000000001
941,136484.0657,1419329.639,82.9844
942,136486.83815,1419330.1392,82.99355
943,136487.38715,1419330.2367999998,82.99965
944,136489.04635,1419330.5479000001,83.23145
945,136489.60450000002,1419330.6516,83.34125
946,136490.1596,1419330.7522500001,83.35345000000001
947,136490.70555,1419330.8529,83.37785
948,136491.2637,1419330.95355,83.3809
949,136494.027,1419331.4445999998,83.22535
950,136496.79945,1419331.94785,83.35955
951,136497.34845000002,1419332.0424,83.20095
952,136499.56885,1419332.4328,82.97525
953,136500.12395,1419332.5304,82.9234
954,136500.6699,1419332.6341,83.00574999999999
955,136501.225,1419332.7378,83.05454999999999
956,136503.97915,1419333.24715,83.3016
957,136504.5373,1419333.3477999999,83.2955
958,136507.29755000002,1419333.8418999999,83.20095
959,136508.95979999998,1419334.1347,83.021
960,136510.06085,1419334.3360000001,83.0149
961,136510.61595,1419334.4336,82.99050000000001
962,136513.37315,1419334.9338,82.99965
963,136513.92825,1419335.0344500002,82.99355
964,136514.4864,1419335.1351,82.96305
965,136517.24055,1419335.6292,82.90814999999999
966,136517.78345000002,1419335.7267999998,82.86545
967,136520.17465,1419336.3917,82.9966
968,136519.61955,1419336.29105,82.96305
969,136519.0675,1419336.1904,82.9173
970,136518.5246,1419336.08975,82.8868
971,136516.31335,1419335.69325,82.94779999999999
972,136515.75825,1419335.5926,82.94779999999999
973,136515.21229999998,1419335.4980499998,82.98745000000001
974,136514.65720000002,1419335.3974,83.00880000000001
975,136512.4551,1419335.0039499998,83.07285
976,136511.90305,1419334.90025,82.9844
977,136511.34185,1419334.7995999998,83.03320000000001
978,136509.68875,1419334.5007,82.9844
979,136506.36425,1419333.9151,83.25585000000001
980,136505.81829999998,1419333.81445,83.2833
981,136505.2632,1419333.7138,83.27109999999999
982,136502.50295,1419333.2136000001,83.2284
983,136501.94785,1419333.1098999998,83.1125
984,136501.3897,1419333.0062,83.05454999999999
985,136498.62639999998,1419332.506,83.06065
986,136496.406,1419332.1217,83.40225
987,136495.86005000002,1419332.0180000002,83.2528
988,136493.08455,1419331.5239000001,83.35955
989,136492.5386,1419331.4263,83.3687
990,136491.9835,1419331.32565,83.37480000000001
991,136491.4223,1419331.2249999999,83.38395
992,136488.66204999998,1419330.7186999999,83.12775
993,136488.10085000002,1419330.615,83.03625
994,136486.44165,1419330.3161000002,83.00880000000001
995,136485.8957,1419330.2185,82.99050000000001
996,136483.1324,1419329.7183,82.95085
997,136482.5773,1419329.62375,83.03320000000001
998,136482.0161,1419329.5230999999,83.04845
999,136480.91809999998,1419329.3339999998,83.1979
1000,136479.26195,1419329.0411999999,83.34125
1001,136478.70075000002,1419328.94055,83.33515
1002,136478.1609,1419328.8429500002,83.3199
1003,136475.94355,1419328.4373,83.17045
1004,136474.2874,1419328.1414499998,83.1674
1005,136473.7445,1419328.04385,83.13385
1006,136473.18635,1419327.9401500002,83.0942
1007,136472.6343,1419327.8456,83.17045
1008,136469.88014999998,1419327.3514999999,83.20705
1009,136469.32809999998,1419327.25695,83.26195
1010,136468.7852,1419327.1593499999,83.26805
1011,136468.23315000001,1419327.06175,83.3016
1012,136465.4668,1419326.5402,82.76785
1013,136464.91475,1419326.4426,82.78005
1014,136462.7218,1419326.06135,83.0942
1015,136461.3249,1419326.1437,83.18875
1016,136461.8678,1419326.2413,83.14605
1017,136462.41985,1419326.34195,83.1674
1018,136464.6006,1419326.7201500002,82.80445
1019,136466.8149,1419327.12885,82.98745000000001
1020,136467.37915,1419327.2356,83.16130000000001
1021,136470.13025,1419327.7358000001,83.23145
1022,136470.69145,1419327.8364499998,83.23145
1023,136471.78944999998,1419328.0347,83.18875
1024,136474.0007,1419328.42815,83.10640000000001
1025,136474.54055,1419328.5288,83.1552
1026,136475.10175,1419328.6294500001,83.18265000000001
1027,136475.6538,1419328.7301,83.13995000000001
1028,136476.75485,1419328.9314000001,83.20095
1029,136477.31605,1419329.03205,83.22535
1030,136480.62835,1419329.62375,83.04235
1031,136481.1743,1419329.72135,83.0454
1032,136483.39165,1419330.11785,82.9844
1033,136483.94675,1419330.22155,83.04235
1034,136484.49575,1419330.3161000002,82.96915000000001
1035,136485.05085,1419330.4198,83.0271
1036,136487.81415,1419330.91695,82.98134999999999
1037,136490.03454999998,1419331.3317500001,83.3199
1038,136490.58965,1419331.43545,83.3931
1039,136493.35295,1419331.9326000002,83.3565
1040,136493.9111,1419332.02715,83.2223
1041,136494.45705,1419332.12475,83.2284
1042,136495.01215,1419332.22845,83.265
1043,136497.2173,1419332.628,83.31075000000001
1044,136497.77850000001,1419332.7256,83.1857
1045,136498.33665,1419332.8232,83.0942
1046,136500.00195,1419333.116,82.92949999999999
1047,136500.54485,1419333.21665,82.9966
1048,136502.201,1419333.52775,83.15825
1049,136502.7561,1419333.6314499998,83.2528
1050,136503.3051,1419333.72905,83.2467
1051,136503.85715,1419333.8327499998,83.28025
1052,136504.41835,1419333.9334,83.3199
1053,136507.1786,1419334.43055,83.17045
1054,136507.7276,1419334.52815,83.16435
1055,136508.27659999998,1419334.6257500001,83.10640000000001
1056,136511.04905,1419335.12595,82.9966
1057,136512.70825,1419335.4279,83.09115
1058,136513.2481,1419335.5255000002,83.06370000000001
1059,136513.8093,1419335.6292,83.06675
1060,136516.0175,1419336.02875,83.06675
1061,136516.55735,1419336.12635,83.0515
1062,136517.11854999998,1419336.2270000002,83.03320000000001
1063,136517.67364999998,1419336.3246,82.98134999999999
1064,136519.3237,1419336.6295999999,83.10945
1065,136519.525,1419336.9376500002,83.21620000000001
1066,136518.9821,1419336.837,83.17960000000001
1067,136518.4331,1419336.7333000002,83.10335
1068,136517.8719,1419336.63265,83.11555
1069,136516.77085,1419336.4374499999,83.1674
1070,136516.21575,1419336.3368,83.1674
1071,136515.67285,1419336.2392000002,83.17654999999999
1072,136515.11775,1419336.1355,83.1369
1073,136514.0167,1419335.9403,83.18875
1074,136513.45854999998,1419335.83965,83.1857
1075,136511.80544999999,1419335.53465,83.04845
1076,136510.14625,1419335.23575,83.07589999999999
1077,136509.58505,1419335.1351,83.10335
1078,136509.04215,1419335.0344500002,83.07285
1079,136506.26055,1419334.54035,83.2345
1080,136505.7146,1419334.44275,83.30465
1081,136505.1534,1419334.3451500002,83.33515
1082,136501.835,1419333.73515,83.11859999999999
1083,136499.6146,1419333.3264499998,82.98745000000001
1084,136499.06865,1419333.2319,83.0515
1085,136496.28399999999,1419332.7439000001,83.4114
1086,136495.7411,1419332.6463,83.4175
1087,136495.1799,1419332.5426,83.3626
1088,136492.4166,1419332.04545,83.35955
1089,136491.8554,1419331.9448000002,83.36564999999999
1090,136489.63194999998,1419331.5422,83.26195
